"# hourly global horizontal irradiance (W/m2), London, UK (51.5N -0.12E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time Europe/London"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-06-10,0.0,0.0,0.0,0.0,0.0,0.0,46.0,158.0,304.0,466.0,609.0,726.0,809.0,858.0,779.0,717.0,632.0,528.0,372.0,244.0,138.0,43.0,1.0,0.0
2023-06-11,0.0,0.0,0.0,0.0,0.0,0.0,38.0,143.0,307.0,462.0,591.0,693.0,784.0,798.0,768.0,709.0,524.0,373.0,313.0,230.0,108.0,38.0,1.0,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,124.0,246.0,421.0,580.0,712.0,799.0,786.0,745.0,731.0,553.0,358.0,323.0,224.0,116.0,37.0,1.0,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,1.0,49.0,172.0,324.0,479.0,621.0,740.0,824.0,865.0,865.0,824.0,742.0,626.0,482.0,327.0,176.0,52.0,1.0,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,1.0,49.0,170.0,321.0,478.0,624.0,746.0,834.0,880.0,833.0,798.0,697.0,542.0,481.0,312.0,173.0,52.0,1.0,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,1.0,50.0,169.0,319.0,474.0,621.0,741.0,817.0,782.0,785.0,681.0,567.0,422.0,369.0,267.0,143.0,47.0,1.0,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,1.0,48.0,167.0,317.0,474.0,620.0,743.0,831.0,877.0,876.0,795.0,709.0,566.0,459.0,297.0,173.0,53.0,1.0,0.0
2023-06-17,0.0,0.0,0.0,0.0,0.0,1.0,47.0,123.0,225.0,311.0,523.0,645.0,715.0,740.0,766.0,634.0,529.0,367.0,355.0,224.0,114.0,44.0,1.0,0.0
2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0,34.0,114.0,210.0,309.0,321.0,592.0,558.0,532.0,425.0,270.0,411.0,169.0,131.0,31.0,14.0,8.0,0.0,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,1.0,48.0,165.0,318.0,368.0,527.0,618.0,712.0,744.0,749.0,698.0,626.0,437.0,374.0,260.0,129.0,50.0,1.0,0.0
