"# hourly global horizontal irradiance (W/m2), Keflavik, Iceland (NAS Keflavik area) (63.99N -22.56E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time auto"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,56.0,183.0,302.0,401.0,470.0,283.0,240.0,373.0,490.0,453.0,355.0,259.0,150.0,53.0,3.0,0.0
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,92.0,150.0,287.0,359.0,456.0,596.0,613.0,598.0,552.0,475.0,376.0,262.0,139.0,50.0,2.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,140.0,182.0,371.0,472.0,533.0,575.0,566.0,382.0,182.0,306.0,137.0,126.0,50.0,14.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,129.0,245.0,354.0,450.0,526.0,575.0,595.0,579.0,531.0,449.0,353.0,245.0,136.0,43.0,1.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,103.0,205.0,280.0,253.0,266.0,348.0,396.0,306.0,253.0,137.0,100.0,71.0,33.0,10.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,107.0,190.0,332.0,444.0,521.0,575.0,597.0,583.0,535.0,457.0,358.0,245.0,132.0,38.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,117.0,206.0,314.0,411.0,484.0,503.0,497.0,410.0,368.0,295.0,168.0,72.0,25.0,6.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,27.0,36.0,56.0,64.0,49.0,62.0,57.0,33.0,49.0,54.0,90.0,35.0,13.0,0.0,0.0
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,104.0,206.0,231.0,315.0,375.0,444.0,386.0,392.0,355.0,363.0,235.0,153.0,64.0,5.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,94.0,136.0,241.0,281.0,169.0,274.0,525.0,471.0,419.0,333.0,219.0,105.0,21.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,73.0,128.0,185.0,210.0,266.0,514.0,503.0,340.0,442.0,381.0,290.0,201.0,89.0,17.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,52.0,116.0,270.0,295.0,143.0,156.0,149.0,158.0,120.0,112.0,78.0,30.0,7.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,165.0,257.0,354.0,405.0,238.0,241.0,291.0,238.0,284.0,195.0,138.0,72.0,9.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,89.0,128.0,140.0,142.0,97.0,103.0,99.0,76.0,39.0,29.0,19.0,11.0,1.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,52.0,184.0,239.0,362.0,253.0,389.0,331.0,267.0,198.0,164.0,149.0,73.0,8.0,0.0,0.0
2023-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.0,120.0,193.0,223.0,400.0,384.0,322.0,445.0,376.0,305.0,208.0,112.0,58.0,6.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,134.0,244.0,263.0,305.0,181.0,365.0,315.0,310.0,155.0,193.0,151.0,68.0,5.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,140.0,180.0,255.0,253.0,297.0,311.0,259.0,117.0,83.0,68.0,56.0,10.0,1.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,31.0,48.0,80.0,203.0,124.0,133.0,105.0,131.0,133.0,56.0,41.0,14.0,1.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,50.0,57.0,157.0,146.0,122.0,127.0,149.0,83.0,84.0,110.0,34.0,11.0,1.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,56.0,130.0,113.0,241.0,126.0,224.0,81.0,110.0,44.0,62.0,44.0,11.0,1.0,0.0,0.0
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,60.0,111.0,157.0,199.0,399.0,380.0,290.0,257.0,252.0,169.0,52.0,15.0,0.0,0.0,0.0
2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,53.0,96.0,140.0,227.0,402.0,373.0,415.0,343.0,271.0,128.0,88.0,29.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,151.0,262.0,363.0,442.0,491.0,506.0,484.0,431.0,349.0,247.0,137.0,38.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,122.0,193.0,293.0,264.0,331.0,351.0,305.0,331.0,277.0,145.0,111.0,25.0,0.0,0.0,0.0
