"# hourly global horizontal irradiance (W/m2), Abu Dhabi area (Gulf desert) (24.45N 54.4E), 2023"
"# source: Open-Meteo ERA5 archive (open-meteo.com), CC-BY 4.0; local time Asia/Dubai"
date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,221.0,423.0,614.0,766.0,857.0,882.0,842.0,753.0,596.0,415.0,214.0,54.0,0.0,0.0,0.0,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,218.0,416.0,606.0,761.0,861.0,891.0,850.0,753.0,597.0,410.0,210.0,52.0,0.0,0.0,0.0,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,201.0,409.0,598.0,750.0,845.0,876.0,843.0,751.0,597.0,405.0,208.0,51.0,0.0,0.0,0.0,0.0
2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,211.0,407.0,594.0,743.0,839.0,873.0,834.0,713.0,511.0,329.0,146.0,39.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,211.0,409.0,598.0,753.0,853.0,887.0,850.0,746.0,561.0,398.0,202.0,47.0,0.0,0.0,0.0,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,211.0,409.0,599.0,752.0,849.0,883.0,848.0,747.0,598.0,400.0,203.0,48.0,0.0,0.0,0.0,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,216.0,415.0,606.0,772.0,871.0,903.0,868.0,767.0,608.0,412.0,207.0,47.0,0.0,0.0,0.0,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,212.0,412.0,603.0,755.0,850.0,879.0,841.0,742.0,589.0,400.0,201.0,45.0,0.0,0.0,0.0,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,211.0,411.0,603.0,756.0,851.0,884.0,836.0,663.0,551.0,373.0,192.0,41.0,0.0,0.0,0.0,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,188.0,363.0,480.0,751.0,848.0,880.0,845.0,744.0,587.0,394.0,195.0,42.0,0.0,0.0,0.0,0.0
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,210.0,409.0,600.0,752.0,850.0,881.0,844.0,742.0,586.0,393.0,195.0,41.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,209.0,409.0,601.0,755.0,854.0,887.0,850.0,747.0,592.0,397.0,196.0,41.0,0.0,0.0,0.0,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,213.0,418.0,614.0,770.0,869.0,902.0,861.0,759.0,599.0,399.0,196.0,40.0,0.0,0.0,0.0,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,207.0,409.0,612.0,767.0,869.0,897.0,855.0,729.0,518.0,281.0,118.0,23.0,0.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,181.0,393.0,596.0,751.0,850.0,881.0,841.0,700.0,530.0,315.0,143.0,32.0,0.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,202.0,410.0,604.0,761.0,860.0,892.0,854.0,750.0,589.0,391.0,189.0,36.0,0.0,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,208.0,411.0,606.0,763.0,861.0,893.0,854.0,748.0,586.0,389.0,187.0,35.0,0.0,0.0,0.0,0.0
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,209.0,414.0,609.0,765.0,863.0,894.0,855.0,749.0,588.0,391.0,187.0,35.0,0.0,0.0,0.0,0.0
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,207.0,412.0,606.0,764.0,863.0,894.0,855.0,749.0,576.0,384.0,180.0,31.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,212.0,421.0,619.0,777.0,878.0,910.0,869.0,761.0,595.0,393.0,185.0,32.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,210.0,419.0,619.0,778.0,875.0,901.0,859.0,751.0,590.0,387.0,170.0,30.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,208.0,415.0,611.0,768.0,867.0,897.0,855.0,750.0,583.0,384.0,179.0,29.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,202.0,403.0,609.0,765.0,863.0,890.0,841.0,734.0,568.0,378.0,175.0,28.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,209.0,417.0,616.0,772.0,871.0,902.0,851.0,727.0,581.0,378.0,175.0,27.0,0.0,0.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,208.0,416.0,611.0,767.0,867.0,898.0,857.0,742.0,576.0,372.0,169.0,25.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,208.0,418.0,614.0,770.0,867.0,897.0,855.0,742.0,579.0,376.0,170.0,25.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,206.0,417.0,617.0,774.0,866.0,893.0,849.0,740.0,569.0,373.0,167.0,24.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,213.0,430.0,631.0,790.0,891.0,923.0,881.0,769.0,600.0,386.0,173.0,24.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,212.0,423.0,620.0,776.0,875.0,906.0,864.0,752.0,582.0,380.0,168.0,22.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,207.0,416.0,613.0,770.0,867.0,895.0,850.0,737.0,571.0,366.0,160.0,20.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,199.0,405.0,601.0,758.0,859.0,894.0,851.0,740.0,572.0,368.0,160.0,20.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,205.0,413.0,613.0,767.0,860.0,884.0,838.0,727.0,559.0,357.0,155.0,18.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,202.0,410.0,606.0,761.0,857.0,882.0,835.0,722.0,557.0,357.0,153.0,17.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,202.0,411.0,605.0,752.0,850.0,882.0,840.0,729.0,561.0,348.0,151.0,16.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,201.0,409.0,608.0,761.0,855.0,883.0,837.0,725.0,562.0,356.0,150.0,15.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,205.0,418.0,618.0,772.0,870.0,896.0,848.0,686.0,542.0,345.0,146.0,15.0,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,209.0,426.0,629.0,786.0,883.0,909.0,862.0,744.0,568.0,355.0,144.0,13.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,209.0,425.0,624.0,778.0,873.0,898.0,851.0,737.0,564.0,354.0,144.0,13.0,0.0,0.0,0.0,0.0
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,208.0,424.0,625.0,782.0,875.0,899.0,850.0,735.0,558.0,347.0,139.0,12.0,0.0,0.0,0.0,0.0
2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,203.0,415.0,612.0,767.0,862.0,888.0,843.0,729.0,557.0,344.0,137.0,11.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,203.0,416.0,617.0,774.0,867.0,890.0,844.0,728.0,552.0,342.0,134.0,10.0,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,204.0,420.0,621.0,776.0,870.0,894.0,845.0,721.0,530.0,334.0,134.0,9.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,200.0,419.0,618.0,773.0,867.0,890.0,839.0,721.0,547.0,338.0,129.0,8.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,195.0,320.0,592.0,760.0,864.0,889.0,840.0,720.0,549.0,332.0,127.0,8.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,186.0,415.0,610.0,762.0,855.0,877.0,827.0,709.0,541.0,330.0,124.0,7.0,0.0,0.0,0.0,0.0
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,194.0,411.0,609.0,760.0,851.0,873.0,823.0,705.0,535.0,328.0,122.0,7.0,0.0,0.0,0.0,0.0
